Author,No. Papers,Notes,OA_Profile,OA_ID,ORCID,Display_name,Display_name_alternatives,works_count,cited_by_count,2yr_mean_citedness,h_index,i10_index,ID-1970,ID-1971,ID-1975,ID-1978,ID-1982,affiliation-1970,affiliation-1971,affiliation-1975,affiliation-1978,affiliation-1982,unique_affiliation_count,all_china,some_china,some_usa,all_usa,all_countries,affiliation_display_name_1982,affiliation_id_1982,affiliation_country_1982,affiliation_display_name_1978,affiliation_id_1978,affiliation_country_1978,affiliation_display_name_1975,affiliation_id_1975,affiliation_country_1975,affiliation_display_name_1971,affiliation_id_1971,affiliation_country_1971,affiliation_display_name_1970,affiliation_id_1970,affiliation_country_1970,affiliation_data,unique_country_count,Most Recent Affiliation Year,Most Recent Affiliation,Most Recent Affiliation Country,affiliation_id_1984,affiliation_country_1984,affiliation_display_name_1984,affiliation_id_1985,affiliation_country_1985,affiliation_display_name_1985,affiliation_id_1986,affiliation_country_1986,affiliation_display_name_1986,affiliation_id_1987,affiliation_country_1987,affiliation_display_name_1987,affiliation_id_1988,affiliation_country_1988,affiliation_display_name_1988,affiliation_id_1989,affiliation_country_1989,affiliation_display_name_1989,affiliation_id_1990,affiliation_country_1990,affiliation_display_name_1990,affiliation_id_1991,affiliation_country_1991,affiliation_display_name_1991,affiliation_id_1992,affiliation_country_1992,affiliation_display_name_1992,affiliation_id_1993,affiliation_country_1993,affiliation_display_name_1993,affiliation_id_1994,affiliation_country_1994,affiliation_display_name_1994,affiliation_id_1995,affiliation_country_1995,affiliation_display_name_1995,affiliation_id_1996,affiliation_country_1996,affiliation_display_name_1996,affiliation_id_1997,affiliation_country_1997,affiliation_display_name_1997,affiliation_id_1998,affiliation_country_1998,affiliation_display_name_1998,affiliation_id_1999,affiliation_country_1999,affiliation_display_name_1999,affiliation_id_2000,affiliation_country_2000,affiliation_display_name_2000,affiliation_id_2001,affiliation_country_2001,affiliation_display_name_2001,affiliation_id_2002,affiliation_country_2002,affiliation_display_name_2002,affiliation_id_2003,affiliation_country_2003,affiliation_display_name_2003,affiliation_id_2004,affiliation_country_2004,affiliation_display_name_2004,affiliation_id_2005,affiliation_country_2005,affiliation_display_name_2005,affiliation_id_2006,affiliation_country_2006,affiliation_display_name_2006,affiliation_id_2007,affiliation_country_2007,affiliation_display_name_2007,affiliation_id_2008,affiliation_country_2008,affiliation_display_name_2008,affiliation_id_2009,affiliation_country_2009,affiliation_display_name_2009,affiliation_id_2010,affiliation_country_2010,affiliation_display_name_2010,affiliation_id_2011,affiliation_country_2011,affiliation_display_name_2011,affiliation_id_2012,affiliation_country_2012,affiliation_display_name_2012,affiliation_id_2013,affiliation_country_2013,affiliation_display_name_2013,affiliation_id_2014,affiliation_country_2014,affiliation_display_name_2014,affiliation_id_2015,affiliation_country_2015,affiliation_display_name_2015,affiliation_id_2016,affiliation_country_2016,affiliation_display_name_2016,affiliation_id_2017,affiliation_country_2017,affiliation_display_name_2017,affiliation_id_2018,affiliation_country_2018,affiliation_display_name_2018,affiliation_id_2019,affiliation_country_2019,affiliation_display_name_2019,affiliation_id_2020,affiliation_country_2020,affiliation_display_name_2020,affiliation_id_2021,affiliation_country_2021,affiliation_display_name_2021,affiliation_id_2022,affiliation_country_2022,affiliation_display_name_2022,affiliation_id_2023,affiliation_country_2023,affiliation_display_name_2023,affiliation_id_2024,affiliation_country_2024,affiliation_display_name_2024,affiliation_id_2025,affiliation_country_2025,affiliation_display_name_2025,affiliation_id_2026,affiliation_country_2026,affiliation_display_name_2026
Weiming Zhong,1,,https://openalex.org/A5124884308,A5124884308,,Weiming Zhong,"Weiming Zhong, Zhong, Weiming",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weiran He,3,,https://openalex.org/A5124938288,A5124938288,,Weiran He,"He, Weiran, Weiran He",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weixiao Huang,5,,https://openalex.org/A5013900180,A5013900180,,Weixiao Huang,"Huang, Weixiao, W.C. Huang, Weixiao Huang",13,115,2.75,4,4,,,,,,,,,,,3,False,False,True,False,"United Kingdom, United States",,,,,,,,,,,,,,,,True,2,2021,Worcester Polytechnic Institute,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4210132465,United Kingdom,NIHR Bristol Cardiovascular Biomedical Research Unit,,,,https://openalex.org/I107077323,United States,Worcester Polytechnic Institute,https://openalex.org/I84218800,United States,"University of California, Davis",https://openalex.org/I107077323,United States,Worcester Polytechnic Institute,,,,,,,,,,,,,,,
Weixin Xu,4,,https://openalex.org/A5109953055,A5109953055,,Weixin Xu,"Wei-Xin Xu, Weixin Xu, Xu, Weixin",21,1039,0.5,16,18,,,,,,,,,,,5,False,True,True,False,"China, United States",,,,,,,,,,,,,,,,True,2,2009,Computational Physics (United States),United States,,,,https://openalex.org/I86519309,United States,The University of Texas at Austin,,,,https://openalex.org/I4210106541,China,Chengdu Organic Chemicals (China),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I20089843,United States,Princeton University,,,,,,,,,,https://openalex.org/I4210127563,United States,Inflammation Research Foundation,,,,,,,,,,,,,https://openalex.org/I4210138427,United States,Computational Physics (United States),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weiyu Zhuang,2,,https://openalex.org/A5091010241,A5091010241,,Weiyu Zhuang,"W.H. ZHUANG, Weiyu Zhuang, Zhuang, Weiyu",8,6,0.7142857142857143,2,0,,,,,,,,,,,2,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2025,Southwest Forestry University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4391767678,China,State Key Laboratory of Hydraulics and Mountain River Engineering,,,,,,,https://openalex.org/I25399270,China,Southwest Forestry University,,,
Weizhou Liu,3,,https://openalex.org/A5090275722,A5090275722,,Weizhou Liu,"Liu, Weizhou, Weizhou Liu",4,1,0.0,1,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenhao Wu,4,,https://openalex.org/A5102884532,A5102884532,https://orcid.org/0009-0000-6432-394X,Wenhao Wu,"Wen-Hao Wu, Wenhao Wu, Wu, Wenhao, Xu, Weixin",15,67,2.1,6,3,,,,,,,,,,,5,False,True,False,False,"China, South Korea",,,,,,,,,,,,,,,,True,2,2025,Tsinghua University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I76130692,China,Zhejiang University,,,,https://openalex.org/I152238500,South Korea,Chosun University,https://openalex.org/I152238500,South Korea,Chosun University,,,,https://openalex.org/I4210146741,China,Jiangmen Central Hospital,https://openalex.org/I4210151987,China,Ministry of Agriculture and Rural Affairs,https://openalex.org/I99065089,China,Tsinghua University,,,
Wenjie Ye,2,,https://openalex.org/A5124946708,A5124946708,,Wenjie Ye,"Wenjie Ye, Ye, Wenjie",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wentao Li,3,,https://openalex.org/A5124927812,A5124927812,,Wentao Li,"Li, Wentao, Wentao Li",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenyang He,3,,https://openalex.org/A5105206275,A5105206275,,Wenyang He,"He, Wenyang, Wenyang He, Wu, Wenhao",6,19,4.75,2,1,,,,,,,,,,,2,False,True,False,False,"China, United Kingdom",,,,,,,,,,,,,,,,True,2,2024,Southwest Petroleum University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4210164339,United Kingdom,Oldham Council,https://openalex.org/I165745306,China,Southwest Petroleum University,,,,,,
X. Angelo Huang,1,,https://openalex.org/A5109743429,A5109743429,,X. Angelo Huang,"Huang, X. Angelo, Huang, Xinqi, Huang, Xuhan, X. Angelo Huang, Xiaobing Huang, Xinzhe Huang, Xiuqi Huang, Xunbin Huang",11,1,0.0909090909090909,1,0,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2025,South China University of Technology,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I90610280,China,South China University of Technology,,,
X. H. Zhou,1,,https://openalex.org/A5063131799,A5063131799,https://orcid.org/0009-0002-7087-2421,X. H. Zhou,"X H Zhou, X. H. ZHOU, X. H. Zhou, X. Zhou, X.H. Zhou, X. H. Zhou, Xiaocheng Zhou, XinYi Zhou, Xinyu Zhou, Zhou, X. H.",68,510,2.142857142857143,12,19,,,,,,,,,,,6,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2026,Huizhou University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I20231570,China,Peking University,https://openalex.org/I20231570,China,Peking University,,,,https://openalex.org/I20231570,China,Peking University,https://openalex.org/I4210131271,China,Institute of Modern Physics,,,,,,,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I4210131271,China,Institute of Modern Physics,,,,https://openalex.org/I4210131271,China,Institute of Modern Physics,,,,,,,,,,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I4210165038,China,University of Chinese Academy of Sciences,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I4210131271,China,Institute of Modern Physics,,,,https://openalex.org/I4210165038,China,University of Chinese Academy of Sciences,,,,https://openalex.org/I4210165038,China,University of Chinese Academy of Sciences,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I93477617,China,Huizhou University,https://openalex.org/I4210156400,China,Hunan Provincial Science and Technology Department,https://openalex.org/I4210165038,China,University of Chinese Academy of Sciences,https://openalex.org/I4210131271,China,Institute of Modern Physics,https://openalex.org/I70908550,China,Anhui Polytechnic University,https://openalex.org/I70908550,China,Anhui Polytechnic University,https://openalex.org/I93477617,China,Huizhou University
Xianghui Wei,1,,https://openalex.org/A5029780217,A5029780217,,Xianghui Wei,"He, Wenyang, X. Wei, Xianghui Wei, Xiao Fang Wei",5,16,5.0,2,1,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2022,Henan Cancer Hospital,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4210143608,China,Henan Cancer Hospital,,,,,,,,,,,,
Xiangyan Liu,1,,https://openalex.org/A5030067405,A5030067405,https://orcid.org/0009-0008-7804-6945,Xiangyan Liu,"Liu, Xiangyan, X. H. Liu, X. H. Liu, XH Liu, Xiangyan Liu, Xin-Ao Liu",11,135,1.4285714285714286,4,4,,,,,,,,,,,3,False,True,False,False,"China, India, Singapore",,,,,,,,,,,,,,,,True,3,2025,Shaanxi Normal University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I165932596,Singapore,National University of Singapore,https://openalex.org/I165932596,Singapore,National University of Singapore,https://openalex.org/I4210148697,India,Institute of Bioinformatics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I165932596,Singapore,National University of Singapore,https://openalex.org/I165932596,Singapore,National University of Singapore,https://openalex.org/I88830068,China,Shaanxi Normal University,,,
Xiangyu Zhao,1,,https://openalex.org/A5124939727,A5124939727,,Xiangyu Zhao,"Xiangyu Zhao, Zhao, Xiangyu",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xianqing Jia,1,,https://openalex.org/A5084563214,A5084563214,https://orcid.org/0000-0001-7309-2936,Xianqing Jia,"Jia, Xianqing, Wei, Xianghui, Xianqing Jia",7,71,9.2,4,3,,,,,,,,,,,2,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2024,Beijing University of Posts and Telecommunications,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I80143920,China,Shandong University of Science and Technology,,,,https://openalex.org/I139759216,China,Beijing University of Posts and Telecommunications,,,,,,
Xiaobin Zhang,2,,https://openalex.org/A5124913173,A5124913173,,Xiaobin Zhang,"Xiaobin Zhang, Zhang, Xiaobin",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaochen Gong,1,,https://openalex.org/A5124968869,A5124968869,,Xiaochen Gong,"Gong, Xiaochen, Xiaochen Gong",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaochen Wang,1,,https://openalex.org/A5124950392,A5124950392,,Xiaochen Wang,"Wang, Xiaochen, Xiaochen Wang",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaofei Yang,2,,https://openalex.org/A5124937918,A5124937918,,Xiaofei Yang,"Xiaofei Yang, Yang, Xiaofei",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaofeng Yu,1,,https://openalex.org/A5028680526,A5028680526,https://orcid.org/0000-0001-6742-3591,Xiaofeng Yu,"X. Y. Yu, X. Yu, XIAOFENG YU, Xiao-Feng Yu, Xiao-feng Yu, Xiaofeng Yu, Xin-Wen Yu, Yu, X., Yu, Xiaofeng, Yu, Xinle",68,1005,2.727272727272727,16,22,,,,,,,,,,,9,False,True,True,False,"China, Germany, Hong Kong, United States",,,,,,,,,,,,,,,,True,4,2025,Air Force Medical University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I177725633,Hong Kong,Chinese University of Hong Kong,,,,,,,,,,,,,https://openalex.org/I115592961,China,Jiangsu University,https://openalex.org/I71030271,Germany,Heidelberg Institute for Theoretical Studies,https://openalex.org/I71030271,Germany,Heidelberg Institute for Theoretical Studies,https://openalex.org/I71030271,Germany,Heidelberg Institute for Theoretical Studies,https://openalex.org/I71030271,Germany,Heidelberg Institute for Theoretical Studies,https://openalex.org/I867280407,United States,The University of Texas Southwestern Medical Center,https://openalex.org/I115592961,China,Jiangsu University,https://openalex.org/I4210120291,China,Linzi District People's Hospital,https://openalex.org/I70908550,China,Anhui Polytechnic University,https://openalex.org/I76130692,China,Zhejiang University,https://openalex.org/I4210106451,China,Jinan Central Hospital,https://openalex.org/I76130692,China,Zhejiang University,https://openalex.org/I76130692,China,Zhejiang University,https://openalex.org/I9916479,China,Air Force Medical University,,,
Xiaohan Lin,2,,https://openalex.org/A5124873984,A5124873984,,Xiaohan Lin,"Lin, Xiaohan, Xiaohan Lin",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaojuan Tang,1,,https://openalex.org/A5124966217,A5124966217,,Xiaojuan Tang,"Tang, Xiaojuan, Xiaojuan Tang",2,0,0.0,0,0,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2026,Hubei University of Medicine,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I1285929390,China,Hubei University of Medicine
Xiaokun Yuan,2,,https://openalex.org/A5071207563,A5071207563,https://orcid.org/0000-0003-1515-8946,Xiaokun Yuan,"X. Yuan, X.K. Yuan, Xiao-kun YUAN, Xiaokun Yuan, Yuan, Xiaokun",35,283,2.0,10,11,,,,,,,,,,,6,False,True,True,False,"Australia, China, United States",,,,,,,,,,,,,,,,True,3,2024,Beijing University of Technology,China,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I219193219,United States,Purdue University West Lafayette,,,,https://openalex.org/I219193219,United States,Purdue University West Lafayette,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I66217453,United States,Cadence Design Systems (United States),,,,,,,,,,,,,https://openalex.org/I82880672,China,Beihang University,,,,https://openalex.org/I37796252,China,Beijing University of Technology,,,,,,,https://openalex.org/I37796252,China,Beijing University of Technology,https://openalex.org/I37796252,China,Beijing University of Technology,https://openalex.org/I37796252,China,Beijing University of Technology,https://openalex.org/I4210129794,Australia,Materials Science & Engineering,https://openalex.org/I37796252,China,Beijing University of Technology,https://openalex.org/I4210126577,China,Shanghai Public Security Bureau,https://openalex.org/I4210129794,Australia,Materials Science & Engineering,https://openalex.org/I37796252,China,Beijing University of Technology,,,,https://openalex.org/I4210126577,China,Shanghai Public Security Bureau,https://openalex.org/I37796252,China,Beijing University of Technology,,,,https://openalex.org/I37796252,China,Beijing University of Technology,,,,,,
Xiaoru Hao,2,,https://openalex.org/A5124874406,A5124874406,,Xiaoru Hao,"Hao, Xiaoru, Xiaoru Hao",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaotong Xie,2,,https://openalex.org/A5101104838,A5101104838,,Xiaotong Xie,"Xiaotong Xie, Xie, Xiaotong",20,136,0.7857142857142857,5,4,,,,,,,,,,,6,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2025,Zhongda Hospital Southeast University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I9842412,China,Nanjing University of Aeronautics and Astronautics,,,,,,,,,,,,,https://openalex.org/I4210105312,China,Shanghai Power Equipment Research Institute,https://openalex.org/I170215575,China,National University of Defense Technology,https://openalex.org/I4210124657,China,Panyu District Central Hospital,https://openalex.org/I92039509,China,Guangzhou Medical University,https://openalex.org/I4210105806,China,Zhongda Hospital Southeast University,,,
Xiaoxi Song,1,,https://openalex.org/A5124878739,A5124878739,,Xiaoxi Song,"Song, Xiaoxi, Xiaoxi Song",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Men,3,,https://openalex.org/A5113005952,A5113005952,,Xin Men,"Men, Xin, Xin Men",3,125,0.0,1,1,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinbo Xu,1,,https://openalex.org/A5124930955,A5124930955,,Xinbo Xu,"Xinbo Xu, Xu, Xinbo",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xingcheng Yao,3,,https://openalex.org/A5065739587,A5065739587,https://orcid.org/0000-0001-5065-3016,Xingcheng Yao,"Xingcheng Yao, Yao, Xingcheng",13,2505,0.2,5,5,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2023,Tsinghua University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I99065089,China,Tsinghua University,,,,https://openalex.org/I99065089,China,Tsinghua University,,,,,,,,,
Xingzhe Wu,3,,https://openalex.org/A5086375722,A5086375722,,Xingzhe Wu,"Jia, Xianqing, Wu, Xingzhe, Xingzhe Wu",4,21,5.5,2,2,,,,,,,,,,,1,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2021,Central China Normal University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I40963666,China,Central China Normal University,,,,,,,,,,,,,,,
Xinhang Li,1,,https://openalex.org/A5124893403,A5124893403,,Xinhang Li,"Li, Xinhang, Xinhang Li",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinhao Chen,1,,https://openalex.org/A5124956234,A5124956234,,Xinhao Chen,"Chen, Xinhao, Xinhao Chen",4,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinhao Li,2,,https://openalex.org/A5038731476,A5038731476,https://orcid.org/0000-0002-6819-5460,Xinhao Li,"Li, Xinhao, Xinhao Li",6,41,5.0,3,2,,,,,,,,,,,3,True,True,False,False,China,,,,,,,,,,,,,,,,True,1,2025,Second Affiliated Hospital of Nanjing Medical University,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://openalex.org/I4210165038,China,University of Chinese Academy of Sciences,https://openalex.org/I4210165038,China,University of Chinese Academy of Sciences,https://openalex.org/I80947539,China,Fuzhou University,https://openalex.org/I4210138078,China,Second Affiliated Hospital of Nanjing Medical University,,,
Xinhao Zhu,1,,https://openalex.org/A5124938375,A5124938375,,Xinhao Zhu,"Xinhao Zhu, Zhu, Xinhao",2,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xinlong Yang,1,,https://openalex.org/A5124877675,A5124877675,,Xinlong Yang,"Xinlong Yang, Yang, Xinlong",1,0,0.0,0,0,,,,,,,,,,,0,False,False,False,False,,,,,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
